城市地址,商铺网址,商铺名称,商品编号,商铺星级,所在区域名称,分类名称,口味评分,环境评分,服务评分,人均消费
成都,http://www.dianping.com/shop/130794576,LA PICADA 西班牙餐厅,130794576,40,春熙路,西餐,8.2,8.4,8.9,142
成都,http://www.dianping.com/shop/92178281,观音桥老火锅,92178281,45,青羊区,重庆火锅,8.9,7.4,7.7,83
成都,http://www.dianping.com/shop/92551280,烤匠麻辣烤鱼,92551280,50,春熙路,烤鱼,9.0,9.1,8.9,93
成都,http://www.dianping.com/shop/4715306,重庆肖肖酸萝卜鱼火锅,4715306,45,科华北路,鱼火锅,8.7,7.5,7.8,70
成都,http://www.dianping.com/shop/98759587,谭鸭血老火锅,98759587,45,春熙路,四川火锅,8.7,8.8,8.6,86
成都,http://www.dianping.com/shop/67997136,川西坝子,67997136,50,杜甫草堂,四川火锅,9.1,9.2,9.2,108
成都,http://www.dianping.com/shop/885440107,小蒙宫廷酥牛肉饼,885440107,40,青羊区,小吃快餐,8.5,8.1,8.0,6
成都,http://www.dianping.com/shop/617749173,Kion,617749173,45,高新区,面包烘焙,8.9,9.0,9.0,32
成都,http://www.dianping.com/shop/110453965,牛水煮·功夫水煮牛肉,110453965,50,高新区,江湖菜,9.0,9.0,9.1,73
成都,http://www.dianping.com/shop/18631900,肉桂厨房CINNAMON,18631900,45,宽窄巷子,东南亚菜,8.7,8.4,8.6,60
成都,http://www.dianping.com/shop/82825987,FIELDS 十域,82825987,45,大慈寺,西餐,8.3,9.0,8.3,127
成都,http://www.dianping.com/shop/1796548268,KUROKII,1796548268,45,科华北路,咖啡厅,8.2,8.6,9.0,39
成都,http://www.dianping.com/shop/23733272,Let'sTaipei,23733272,40,大慈寺,其他中餐,8.1,8.8,8.4,76
成都,http://www.dianping.com/shop/7938870,华西坝老烧烤,7938870,40,玉林,烧烤烤串,8.3,6.9,8.5,60
成都,http://www.dianping.com/shop/94755715,小饕荟雅安贡椒河鲜馆,94755715,50,双楠,鱼火锅,9.1,8.7,9.1,102
成都,http://www.dianping.com/shop/1821678173,SEWING MACHINE COFFEE,1821678173,45,双林路,咖啡厅,9.0,8.2,8.9,19
成都,http://www.dianping.com/shop/73579096,周丹丹原味烧烤,73579096,45,高新区,烧烤烤串,8.8,9.0,8.6,112
成都,http://www.dianping.com/shop/58322041,蜀大侠火锅,58322041,50,春熙路,四川火锅,9.1,9.1,8.8,100
成都,http://www.dianping.com/shop/38122042,The Sense 醒食,38122042,45,九眼桥,咖啡厅,8.6,8.6,8.6,44
成都,http://www.dianping.com/shop/1492456170,Manner Coffee,1492456170,45,春熙路,咖啡厅,8.9,8.5,9.1,21
成都,http://www.dianping.com/shop/69484269,蜀小匠牛排火锅,69484269,45,望平街,四川火锅,8.7,8.4,8.7,87
成都,http://www.dianping.com/shop/132593165,無早bowl·小食,132593165,50,锦江区,私房菜,9.0,9.2,9.2,79
成都,http://www.dianping.com/shop/807206080,JohanPARIS,807206080,40,春熙路,面包甜点,8.4,8.3,8.4,26
成都,http://www.dianping.com/shop/1674942048,醒食 RAND,1674942048,40,大慈寺,面包甜点,8.5,8.2,8.2,42
成都,http://www.dianping.com/shop/100090279,集渔·泰式海鲜火锅,100090279,50,春熙路,东南亚菜,9.1,9.2,9.2,117
成都,http://www.dianping.com/shop/645429728,WE Bistro,645429728,50,望平街,东南亚菜,9.1,9.1,9.2,89
成都,http://www.dianping.com/shop/21355180,李本家韩国料理,21355180,45,玉林,韩国料理,8.8,8.2,8.9,59
成都,http://www.dianping.com/shop/4131157,老黄记手撕烤兔,4131157,45,玉林,兔头/兔丁,8.9,7.7,8.1,60
成都,http://www.dianping.com/shop/546856691,司乎·日式鲜吐司,546856691,40,高新区,西式快餐,8.0,8.1,8.0,23
成都,http://www.dianping.com/shop/66709787,摩根扒房 MORGAN'S STEAKHOUSE,66709787,40,桐梓林,西式正餐,8.2,8.4,8.2,232
成都,http://www.dianping.com/shop/23221460,渝九香川菜馆,23221460,45,玉林,川菜家常菜,9.0,8.2,8.8,69
成都,http://www.dianping.com/shop/6111806,御鳝房餐厅六合土鳝鱼,6111806,45,牛市口,川菜家常菜,8.5,7.5,8.2,62
成都,http://www.dianping.com/shop/67346597,龙厂长老火锅,67346597,50,营门口,重庆火锅,9.1,8.6,9.1,59
成都,http://www.dianping.com/shop/21010106,焱铁烧,21010106,40,大慈寺,日式烧烤/烤肉,8.7,8.6,8.2,233
成都,http://www.dianping.com/shop/132128164,九妹凤爪,132128164,40,春熙路,小吃,8.1,8.0,8.2,21
成都,http://www.dianping.com/shop/641605980,喜楽食堂hiro,641605980,50,建设路,日本料理,9.1,9.1,9.1,97
成都,http://www.dianping.com/shop/111483429,宝炙星BURGER AUSTINE,111483429,45,桐梓林,西式快餐,8.6,8.0,8.3,61
成都,http://www.dianping.com/shop/123074547,SouthpawCoffee,123074547,45,锦江区,咖啡厅,8.9,8.3,9.1,21
成都,http://www.dianping.com/shop/132866598,MOLLY& CLEMENTINE茉柑橘,132866598,45,合江亭,甜品,8.7,9.0,9.0,35
成都,http://www.dianping.com/shop/130116378,德门·Diamond,130116378,45,春熙路,私房菜,9.0,9.1,9.2,480
成都,http://www.dianping.com/shop/129754651,不站·花胶鸡,129754651,45,桐梓林,汤锅,9.0,9.1,8.9,146
成都,http://www.dianping.com/shop/101934093,叶婆婆钵钵鸡,101934093,45,春熙路,钵钵鸡,8.7,8.7,8.4,48
成都,http://www.dianping.com/shop/18112198,一風堂拉面,18112198,40,红星路,日式面条,8.1,8.6,8.9,68
成都,http://www.dianping.com/shop/22989026,柴门饭儿,22989026,45,大慈寺,川菜家常菜,8.3,8.9,8.3,96
成都,http://www.dianping.com/shop/20732833,吴系茶餐厅,20732833,40,大慈寺,茶餐厅,8.1,8.3,8.1,111
成都,http://www.dianping.com/shop/102682342,FIELDS AVANT 十域·臻选,102682342,50,高新区,西餐,8.9,9.2,9.1,163
成都,http://www.dianping.com/shop/98932476,TOAST HOUSE吐司房子,98932476,45,高新区,面包烘焙,9.0,8.6,8.9,32
成都,http://www.dianping.com/shop/525994,盤飧市,525994,45,春熙路,川菜家常菜,8.4,8.0,7.8,72
成都,http://www.dianping.com/shop/98779037,吞川汤饭,98779037,45,春熙路,川菜家常菜,8.6,8.8,8.7,59
成都,http://www.dianping.com/shop/98727914,鲍师傅糕点 pastry,98727914,45,春熙路,面包烘焙,8.7,8.2,8.1,34
成都,http://www.dianping.com/shop/114876831,马路边边麻辣烫,114876831,45,高新区,串串香,8.8,8.8,8.9,79
成都,http://www.dianping.com/shop/1842058761,熊吞·大碗丼日式烧肉饭,1842058761,45,春熙路,日式烧烤/烤肉,8.6,8.3,8.4,34
成都,http://www.dianping.com/shop/24955750,慢作WORKTOP,24955750,45,红牌楼,面包烘焙,9.0,9.0,9.0,136
成都,http://www.dianping.com/shop/131625237,山形家烧肉酒场,131625237,40,高新区,日式烧烤/烤肉,8.1,8.9,8.3,199
成都,http://www.dianping.com/shop/125560299,螞蟻猪脚姜,125560299,45,双林路,小吃,8.5,8.0,8.5,23
成都,http://www.dianping.com/shop/102025765,成都吃客,102025765,45,磨子桥,川菜家常菜,8.9,8.7,8.9,88
成都,http://www.dianping.com/shop/531145,重庆盆盆虾·蟹蛙,531145,40,太升路,小龙虾,8.2,6.8,7.0,99
成都,http://www.dianping.com/shop/1522924362,Pause Coffee Express,1522924362,45,大慈寺,咖啡厅,9.0,8.7,8.9,22
成都,http://www.dianping.com/shop/529362,陈麻婆豆腐旗舰店,529362,45,杜甫草堂,川菜家常菜,8.5,9.0,8.4,66
成都,http://www.dianping.com/shop/124318133,椰蛋糕 YE CAKE 更低脂,124318133,45,双桥子,面包烘焙,9.0,8.6,9.0,68
成都,http://www.dianping.com/shop/132988338,VOEU·喜乐蛋糕,132988338,45,高新区,面包烘焙,9.0,9.0,9.1,155
成都,http://www.dianping.com/shop/832182108,unlock coffee,832182108,45,高新区,咖啡厅,8.7,8.9,9.1,27
成都,http://www.dianping.com/shop/102351305,牛华八婆麻辣烫,102351305,50,春熙路,串串香,9.0,9.0,9.1,75
成都,http://www.dianping.com/shop/129747269,耙土豆火锅,129747269,40,科华北路,川味火锅/麻辣火锅,8.4,8.2,8.4,74
成都,http://www.dianping.com/shop/98989828,YUMWONG焰火蛋糕,98989828,50,桐梓林,面包烘焙,9.1,9.0,9.1,226
成都,http://www.dianping.com/shop/1391511282,老街称盘麻辣烫,1391511282,40,双林路,小吃快餐,8.2,8.1,8.4,38
成都,http://www.dianping.com/shop/4116375,韩包子,4116375,35,建设路,包子,7.5,7.6,7.3,15
成都,http://www.dianping.com/shop/1878018185,京馔手工吐司,1878018185,40,太升路,西式简餐,8.5,8.5,8.3,29
成都,http://www.dianping.com/shop/18029729,章鱼厨房,18029729,40,花牌坊,海鲜,8.2,7.9,8.1,233
成都,http://www.dianping.com/shop/671310983,得福火锅先生老火锅,671310983,40,高新区,四川火锅,8.2,8.0,8.0,90
成都,http://www.dianping.com/shop/1587375631,Sunrise大安正街店,1587375631,45,锦江区,咖啡厅,8.9,8.9,9.0,28
成都,http://www.dianping.com/shop/127156800,青年火炉1990·韩国烤肉,127156800,45,万年场,韩式烤肉,8.8,8.2,9.0,94
武汉,http://www.dianping.com/shop/110280021,wakanda轻饮咖啡,110280021,50,光谷/鲁巷,咖啡厅,9.0,9.0,9.1,36
武汉,http://www.dianping.com/shop/4220682,余记精粉世家,4220682,45,西北湖,粉面馆,9.1,8.0,8.1,18
武汉,http://www.dianping.com/shop/2356225,天天红油赵师傅热干面,2356225,45,司门口,热干面,8.6,7.5,7.7,15
武汉,http://www.dianping.com/shop/126295902,阿卡AK.Lab洋风韩国料理,126295902,50,楚河汉街,韩国料理,9.1,9.1,9.2,97
武汉,http://www.dianping.com/shop/108213628,小川料理,108213628,50,江汉路步行街,日本料理,9.1,9.1,9.2,93
武汉,http://www.dianping.com/shop/650837594,汉江山自助烤肉,650837594,40,江汉路步行街,自助餐,8.6,8.7,8.5,73
武汉,http://www.dianping.com/shop/20874703,香钿创意楚菜,20874703,50,楚河汉街,湖北菜/家常菜,9.0,9.2,9.1,95
武汉,http://www.dianping.com/shop/132159714,汉小城·湖北菜老汉口藕汤,132159714,45,江汉路商圈,湖北菜/家常菜,8.9,9.0,8.9,68
武汉,http://www.dianping.com/shop/126943481,速度披萨,126943481,50,江汉区,西餐,9.0,9.1,9.1,95
武汉,http://www.dianping.com/shop/1467518535,翠小小·啫啫煲,1467518535,50,武胜路凯德广场,粤菜馆,9.0,9.1,9.0,90
武汉,http://www.dianping.com/shop/1416838373,再续丶禧朵儿时尚餐厅,1416838373,45,客运港/江滩,西餐,8.9,9.3,9.0,223
武汉,http://www.dianping.com/shop/131961149,酒號炸物社,131961149,45,江汉路步行街,烧烤烤串,8.8,9.0,9.0,71
武汉,http://www.dianping.com/shop/1937752,5路汉堡炸鸡,1937752,40,江汉路步行街,炸鸡炸串,8.4,8.1,8.1,23
武汉,http://www.dianping.com/shop/130922119,KCOOK概念韩餐,130922119,40,百步亭/二七,韩国料理,8.6,9.0,8.9,111
武汉,http://www.dianping.com/shop/102508524,蹄花大王,102508524,45,解放公园/永清街,小吃快餐,8.8,8.2,9.0,54
武汉,http://www.dianping.com/shop/131735371,祐禾Uhealth,131735371,45,余家头,面包烘焙,9.0,8.7,8.8,30
武汉,http://www.dianping.com/shop/1000894780,澳门陈光记烧味饭店,1000894780,45,万松园,烧腊,8.8,8.6,8.8,52
武汉,http://www.dianping.com/shop/90571526,啤契精酿啤酒の芬可兒咖啡,90571526,45,客运港/江滩,西餐,8.8,8.9,8.9,163
武汉,http://www.dianping.com/shop/132990921,新極膳壹号馆,132990921,50,武汉广场,日式自助,9.0,9.1,9.1,361
武汉,http://www.dianping.com/shop/122482602,宴江城精致楚菜,122482602,50,江岸区,湖北菜/家常菜,9.2,9.2,9.2,96
武汉,http://www.dianping.com/shop/24591579,阿宝生煎包,24591579,45,万松园,生煎/锅贴,9.0,7.5,8.1,7
武汉,http://www.dianping.com/shop/560498,德润福严氏烧麦店,560498,45,武汉广场,小吃,8.6,7.2,7.5,11
武汉,http://www.dianping.com/shop/124228090,胖老爹美式炸鸡,124228090,45,石牌岭/街道口,炸鸡炸串,9.0,8.6,9.1,26
武汉,http://www.dianping.com/shop/506388743,ch！ch！,506388743,45,江汉路步行街,甜品,8.6,8.5,8.9,47
武汉,http://www.dianping.com/shop/121889597,十六号洋房,121889597,50,江岸区,私房菜,9.1,9.1,9.1,158
武汉,http://www.dianping.com/shop/21073437,罗氏热干牛肉面馆,21073437,40,王家湾,热干面,8.6,7.3,7.8,14
武汉,http://www.dianping.com/shop/69173535,火瀑椒麻火锅,69173535,50,徐东大街,四川火锅,9.2,9.2,9.2,92
武汉,http://www.dianping.com/shop/1643988264,伏见桃山,1643988264,35,江汉路步行街,茶饮果汁,7.9,7.8,7.8,23
武汉,http://www.dianping.com/shop/1955022420,星伦多海鲜自助餐厅,1955022420,45,余家头,自助餐,9.0,8.8,9.0,114
武汉,http://www.dianping.com/shop/125024631,花见小鹿·京都烧肉放题专门店,125024631,50,港澳台风情街,日式自助,9.1,9.1,9.1,140
武汉,http://www.dianping.com/shop/1970644,刘记三狗牛肉面馆,1970644,40,客运港/江滩,快餐简餐,8.1,7.4,7.3,17
武汉,http://www.dianping.com/shop/4195992,田师傅香辣虾蟹,4195992,45,江汉路步行街,虾蟹火锅,9.0,7.8,8.6,67
武汉,http://www.dianping.com/shop/1425198490,吉田三上,1425198490,45,江汉路步行街,面包甜点,8.6,8.6,8.7,29
武汉,http://www.dianping.com/shop/131741957,龙舫茶餐厅,131741957,45,江汉路商圈,茶餐厅,8.8,8.8,9.0,66
武汉,http://www.dianping.com/shop/703501190,辛村洛概念韩餐,703501190,45,石牌岭/街道口,韩国料理,8.9,8.4,9.0,61
武汉,http://www.dianping.com/shop/4173036,火土肝,4173036,40,六渡桥,小吃,8.2,7.1,7.9,18
武汉,http://www.dianping.com/shop/561187,王师傅豆皮馆,561187,40,港澳台风情街,豆皮,8.1,7.2,7.5,17
武汉,http://www.dianping.com/shop/91669175,俄士厨房,91669175,50,石牌岭/街道口,西餐,9.1,9.2,9.2,103
武汉,http://www.dianping.com/shop/1862465971,黑粉你肥牛火锅粉,1862465971,45,江汉路步行街,粉面馆,8.9,8.8,8.9,26
武汉,http://www.dianping.com/shop/2897932,桂萍特色牛筋牛杂,2897932,40,硚口路,小吃快餐,8.3,6.8,7.7,56
武汉,http://www.dianping.com/shop/1162122039,无名烧烤,1162122039,35,武胜路,烤串,7.7,6.7,7.3,81
武汉,http://www.dianping.com/shop/71090855,柚彩自助料理•铁板烧,71090855,45,港澳台风情街,日式自助,8.8,8.7,8.7,188
武汉,http://www.dianping.com/shop/102271643,久藏隔膜烧肉·酒场,102271643,50,江汉路步行街,日式烧烤/烤肉,9.2,8.8,9.2,134
武汉,http://www.dianping.com/shop/2200141,覃肥叔桂林米粉,2200141,40,大东门/小东门,桂林米粉,8.2,7.7,7.7,14
武汉,http://www.dianping.com/shop/92844503,EAT ME,92844503,45,客运港/江滩,创意菜,8.7,9.1,9.0,136
武汉,http://www.dianping.com/shop/14724053,积慕Cake,14724053,50,百步亭/二七,面包烘焙,9.0,9.0,9.1,159
武汉,http://www.dianping.com/shop/132874237,梓川酒场•特色日料,132874237,45,光谷/鲁巷,日本料理,8.4,9.0,8.9,80
武汉,http://www.dianping.com/shop/635689428,藝北家・寿喜烧,635689428,45,楚河汉街,日式自助,8.7,9.0,9.0,113
武汉,http://www.dianping.com/shop/128626258,肖苗苗米酒,128626258,45,港澳台风情街,饮品店,8.9,8.3,8.6,31
武汉,http://www.dianping.com/shop/69803911,顶屋咖喱,69803911,45,石牌岭/街道口,日本料理,9.0,8.7,9.1,37
武汉,http://www.dianping.com/shop/96334771,锦·和牛烧肉专门店,96334771,50,港澳台风情街,日式烧烤/烤肉,9.2,9.3,9.3,239
武汉,http://www.dianping.com/shop/549862,三镇民生甜食馆,549862,45,客运港/江滩,小吃,8.4,7.4,7.5,13
武汉,http://www.dianping.com/shop/110816944,無境·匠心日本料理,110816944,50,楚河汉街,日本料理,9.1,9.2,9.2,122
武汉,http://www.dianping.com/shop/58477332,甜阿姨私房菜,58477332,45,客运港/江滩,私房菜,8.8,9.1,9.1,181
武汉,http://www.dianping.com/shop/90033961,蟹神·咩咩小吃,90033961,45,腰路堤,海鲜,9.0,7.4,7.9,85
武汉,http://www.dianping.com/shop/69680657,格澜西餐吧,69680657,50,后湖,西式正餐,9.1,9.1,9.1,158
武汉,http://www.dianping.com/shop/65112605,朱爹爹烧烤,65112605,40,新荣/堤角,烧烤,8.2,6.6,7.2,53
武汉,http://www.dianping.com/shop/126573737,严师傅重油烧麦,126573737,40,江岸区,馄饨|抄手|扁食,8.1,7.6,8.1,14
武汉,http://www.dianping.com/shop/131943001,Bopeye 80'波派炸鸡&啤酒,131943001,40,余家头,韩国料理,8.3,8.5,8.8,64
武汉,http://www.dianping.com/shop/111975798,CRAZYONES克芮旺斯西班牙餐厅,111975798,45,解放公园,西餐,8.6,9.1,8.9,146
武汉,http://www.dianping.com/shop/2935540,金马门国际美食百汇,2935540,45,广埠屯,自助餐,8.9,8.9,8.8,153
武汉,http://www.dianping.com/shop/98929129,小民大排档,98929129,40,光谷/鲁巷,快餐简餐,8.3,7.4,7.5,74
武汉,http://www.dianping.com/shop/1157203698,南大门米糕,1157203698,40,江汉路步行街,面包烘焙,7.9,8.0,8.2,15
武汉,http://www.dianping.com/shop/76833172,汪玉霞,76833172,45,江汉路步行街,面包烘焙,8.6,8.8,8.6,41
武汉,http://www.dianping.com/shop/124606418,龍吟烧肉料理,124606418,50,客运港/江滩,日式烧烤/烤肉,9.1,9.3,9.2,362
武汉,http://www.dianping.com/shop/14752761,haxnbauer海森堡®现代德国餐厅,14752761,40,解放公园,西餐,8.1,8.8,8.6,165
武汉,http://www.dianping.com/shop/8977386,亢龙太子酒轩,8977386,50,东亭,湖北菜/家常菜,9.1,9.2,9.1,98
武汉,http://www.dianping.com/shop/125119112,小仓食べ放题,125119112,50,武汉商务区,日式自助,9.1,9.3,9.1,389
武汉,http://www.dianping.com/shop/129365226,虫二料理,129365226,50,楚河汉街,海鲜火锅,9.0,9.2,9.2,90
武汉,http://www.dianping.com/shop/8081979,财大小吃街,8081979,45,洪山区,小吃,8.7,7.6,8.3,19
武汉,http://www.dianping.com/shop/101895725,Panofusion域,101895725,50,汉阳大道,西餐,9.2,9.2,9.3,798
武汉,http://www.dianping.com/shop/126159899,日和山茶,126159899,45,解放公园,甜品,8.5,8.8,8.7,48
武汉,http://www.dianping.com/shop/112503720,鹿小町·烧肉小铺,112503720,45,江汉路步行街,韩式烤肉,8.8,8.9,9.0,85
武汉,http://www.dianping.com/shop/132581865,燕子煨汤馆,132581865,40,客运港/江滩,快餐简餐,8.6,7.5,8.1,27
武汉,http://www.dianping.com/shop/76890257,Aqualand源,76890257,50,唐家墩/菱角湖,西式正餐,9.1,9.2,9.3,316
武汉,http://www.dianping.com/shop/97210987,阳光粮品Sunflour,97210987,45,江汉路步行街,甜品,8.8,8.6,8.6,30
武汉,http://www.dianping.com/shop/132223088,九田家黑牛烤肉料理,132223088,50,楚河汉街,韩式烤肉,9.3,9.3,9.3,91
武汉,http://www.dianping.com/shop/5731618,老田记面馆,5731618,40,江汉路步行街,粉面馆,7.9,7.2,7.4,9
武汉,http://www.dianping.com/shop/130935899,十六號洋房·寻觅,130935899,50,江汉路商圈,私房菜,9.1,9.1,9.1,159
武汉,http://www.dianping.com/shop/1292649546,仙隐小鹿台式日料,1292649546,50,楚河汉街,日本料理,9.3,9.2,9.3,88
武汉,http://www.dianping.com/shop/102355904,仙人寿司·精致料理专门店,102355904,50,江汉路步行街,日本料理,9.2,9.2,9.2,91
武汉,http://www.dianping.com/shop/1806162512,赤牧·日式烧肉放题,1806162512,35,楚河汉街,日式烧烤/烤肉,8.3,8.8,8.4,111
武汉,http://www.dianping.com/shop/124161114,集渔·泰式海鲜火锅,124161114,50,西北湖,泰式火锅,9.0,9.2,9.1,115
武汉,http://www.dianping.com/shop/832052870,三和酥味,832052870,50,楚河汉街,面包烘焙,9.0,9.0,9.0,24
武汉,http://www.dianping.com/shop/27342708,袁老四火锅,27342708,45,徐东大街,重庆火锅,8.8,8.5,8.1,85
武汉,http://www.dianping.com/shop/110876027,万鱼藏日本料理·铁板烧,110876027,50,万松园,自助餐,9.1,9.1,9.2,310
武汉,http://www.dianping.com/shop/112510647,天天渔港·粤式活鱼酒家,112510647,50,楚河汉街,粤菜馆,9.1,9.1,9.2,110
武汉,http://www.dianping.com/shop/132262914,糖涩,132262914,40,余家头,面包烘焙,8.7,8.6,8.5,30
武汉,http://www.dianping.com/shop/130364107,抱雲轩,130364107,40,石牌岭/街道口,饮品店,7.8,7.8,7.9,90
武汉,http://www.dianping.com/shop/1353222990,南大门韩糕,1353222990,40,武汉广场,面包烘焙,8.4,8.2,8.5,21
武汉,http://www.dianping.com/shop/132203081,LittlePrince思密达城堡火锅,132203081,50,石牌岭/街道口,韩国料理,9.1,9.3,9.4,52
武汉,http://www.dianping.com/shop/73434813,霍元甲烧烤,73434813,30,百步亭/二七,烧烤烤串,7.1,5.6,6.2,80
武汉,http://www.dianping.com/shop/129868822,無界独食•日料小火锅,129868822,45,江汉路步行街,日式火锅,8.9,9.1,9.1,83
武汉,http://www.dianping.com/shop/132922502,汉来广场天台烧烤,132922502,40,六渡桥,烧烤,8.6,7.3,7.9,71
武汉,http://www.dianping.com/shop/2095504,金焱牛肉粉大王,2095504,40,万松园,牛肉粉,8.2,6.9,7.2,20
武汉,http://www.dianping.com/shop/4127493,吴长子卤菜馆,4127493,40,六渡桥,卤味鸭脖,8.0,6.5,7.6,39
武汉,http://www.dianping.com/shop/132148183,卤校长老火锅,132148183,45,港澳台风情街,重庆火锅,8.9,9.0,8.9,89
武汉,http://www.dianping.com/shop/1881067114,粉越西贡·越南餐厅,1881067114,45,余家头,东南亚菜,8.4,8.9,8.8,72
武汉,http://www.dianping.com/shop/98389874,肯德基,98389874,45,腰路堤,西式快餐,8.2,8.3,8.3,27
武汉,http://www.dianping.com/shop/83501968,添好彩港式茶餐厅,83501968,50,西北湖,茶餐厅,9.1,8.6,8.6,71
重庆,http://www.dianping.com/shop/92726787,珮姐老火锅,92726787,50,洪崖洞,重庆火锅,9.1,9.0,9.1,121
重庆,http://www.dianping.com/shop/130838402,Une Pâtisserie Si Douce之甜,130838402,50,新壹街,面包烘焙,9.0,8.8,9.1,117
重庆,http://www.dianping.com/shop/130824085,卤校长老火锅,130824085,50,观音桥,重庆火锅,9.0,9.1,9.1,89
重庆,http://www.dianping.com/shop/13860557,Kissmilan米蘭蛋糕,13860557,45,江北区,面包烘焙,9.0,8.8,9.0,179
重庆,http://www.dianping.com/shop/123421429,喜茶,123421429,50,大坪,茶饮果汁,9.1,9.2,9.1,28
重庆,http://www.dianping.com/shop/125870766,拾柒號No17,125870766,50,观音桥,甜品,9.0,9.1,9.1,91
重庆,http://www.dianping.com/shop/112517999,亖井火锅,112517999,45,洋河花园,重庆火锅,9.0,8.2,8.2,103
重庆,http://www.dianping.com/shop/97141784,周师兄大刀腰片火锅,97141784,50,解放碑,重庆火锅,9.1,9.2,9.2,117
重庆,http://www.dianping.com/shop/102516096,楠火锅,102516096,45,南坪,重庆火锅,9.0,7.6,8.2,87
重庆,http://www.dianping.com/shop/18200658,愉快老火锅,18200658,45,五里店,重庆火锅,9.1,7.6,8.8,67
重庆,http://www.dianping.com/shop/96659668,渝大狮毛肚老火锅,96659668,50,南坪,重庆火锅,9.2,9.2,9.2,73
重庆,http://www.dianping.com/shop/28222146,杨记隆府,28222146,50,解放碑,江湖菜,9.0,9.0,9.0,100
重庆,http://www.dianping.com/shop/1831892168,Lithe淡糕来了,1831892168,45,渝中区,面包烘焙,8.7,8.3,8.4,107
重庆,http://www.dianping.com/shop/95612945,NY NIGHT MARKET·韩式欢聚餐厅,95612945,45,五里店,韩国料理,9.0,9.1,8.8,75
重庆,http://www.dianping.com/shop/129787173,Alesbakery,129787173,50,新壹街,面包烘焙,9.0,8.9,8.9,189
重庆,http://www.dianping.com/shop/133019871,北索·720度江景西餐厅,133019871,45,朝天门,西餐,8.5,9.1,9.1,170
重庆,http://www.dianping.com/shop/1282640375,饭粑跎·老重庆拌菜,1282640375,45,解放碑,江湖菜,9.1,9.1,9.1,42
重庆,http://www.dianping.com/shop/17063480,唐大卤菜,17063480,40,南坪,卤味鸭脖,8.0,7.8,8.3,75
重庆,http://www.dianping.com/shop/69415952,谷岛本店,69415952,50,观音桥,日本料理,9.2,9.3,9.3,491
重庆,http://www.dianping.com/shop/13820868,青山青豆花·笑禅豆腐鱼,13820868,50,黄泥塝,鱼火锅,9.1,8.8,9.1,72
重庆,http://www.dianping.com/shop/69453151,邮差蛋糕,69453151,50,大坪,面包烘焙,9.0,9.0,9.1,185
重庆,http://www.dianping.com/shop/1909508144,后火锅,1909508144,45,南岸区,重庆火锅,8.8,9.0,8.9,90
重庆,http://www.dianping.com/shop/93526728,SKYFiN天空之鳍·全江景无国界料理,93526728,45,解放碑,自助餐,8.7,9.2,9.0,441
重庆,http://www.dianping.com/shop/132851855,枇杷山熊猫火锅,132851855,40,七星岗,重庆火锅,9.0,9.0,8.1,88
重庆,http://www.dianping.com/shop/1337704597,Eat Me,1337704597,50,九街,西餐,9.1,8.8,9.2,55
重庆,http://www.dianping.com/shop/110341168,捞锅坝子老火锅,110341168,45,加州,重庆火锅,8.8,9.1,8.9,106
重庆,http://www.dianping.com/shop/8784384,大虎老火锅,8784384,45,洋河花园,重庆火锅,8.9,7.7,7.6,96
重庆,http://www.dianping.com/shop/1229025746,1点点,1229025746,40,加州,茶饮果汁,8.3,8.2,8.1,13
重庆,http://www.dianping.com/shop/17633758,盛天毛血旺,17633758,50,解放碑,川菜家常菜,9.1,8.8,9.0,58
重庆,http://www.dianping.com/shop/90413612,六指烧烤,90413612,45,观音桥,烤串,8.5,7.4,8.1,50
重庆,http://www.dianping.com/shop/46580208,曹疯子老火锅,46580208,45,两路,重庆火锅,8.9,8.9,8.6,88
重庆,http://www.dianping.com/shop/13791202,李杰一家三口,13791202,45,解放碑,串串香,9.1,7.6,8.3,76
重庆,http://www.dianping.com/shop/132682431,三代烤肉,132682431,40,朝天门,韩式烤肉,7.8,9.1,8.6,106
重庆,http://www.dianping.com/shop/587170,大龙火锅,587170,45,小龙坎,重庆火锅,8.7,7.2,7.6,84
重庆,http://www.dianping.com/shop/5240788,渝味黄姐火锅,5240788,40,五里店,重庆火锅,9.0,6.7,7.9,72
重庆,http://www.dianping.com/shop/131196053,齐齐哈尔滨东北小串烧烤,131196053,45,五里店,烧烤烤串,9.0,8.6,9.0,69
重庆,http://www.dianping.com/shop/4300107,赵伍面庄,4300107,45,龙溪,面馆,8.7,7.3,8.1,8
重庆,http://www.dianping.com/shop/23059355,Miss Cake法式甜品,23059355,45,加州,甜品,9.0,8.7,8.9,189
重庆,http://www.dianping.com/shop/22743292,李米线,22743292,40,龙溪,快餐简餐,8.3,7.5,7.7,19
重庆,http://www.dianping.com/shop/130523401,Awfully Chocolate,130523401,45,杨家坪,甜品,8.9,8.9,8.9,50
重庆,http://www.dianping.com/shop/102189229,旧识从前慢·川菜小酒馆,102189229,50,解放碑,川菜家常菜,9.0,9.2,9.2,84
重庆,http://www.dianping.com/shop/2220778,巴倒烫重庆陆派火锅,2220778,50,南山,重庆火锅,9.0,9.3,9.0,118
重庆,http://www.dianping.com/shop/1876936609,lei㗊面包,1876936609,40,化龙桥,面包烘焙,7.7,7.8,7.8,25
重庆,http://www.dianping.com/shop/1837141762,LABO 23,1837141762,50,大坪,甜品,9.1,8.9,9.1,29
